,id,host_id,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,neighborhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month,days_hosted,neighborhood_type
122,3076065,15655683,3.0,100.0,t,1.0,Ballard,47.671458070061,-122.3791744931495,House,Entire home/apt,5,3.0,2.0,2.0,Real Bed,224.0,1,0.0,30,60,90,365,15,96.0,3,1.22,596.0,high price
123,6423204,33367198,2.0,100.0,f,1.0,Ballard,47.6715597705886,-122.38270398820173,House,Entire home/apt,3,1.0,2.0,2.0,Real Bed,115.0,2,10.0,10,25,54,54,44,91.0,3,5.87,235.0,high price
124,8338849,43954674,3.0,67.0,f,3.0,Ballard,47.67283504028537,-122.38747162849462,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,1,0.0,0,2,2,249,7,94.0,1,1.91,115.0,high price
125,6401209,28770702,2.0,100.0,t,4.0,Ballard,47.673971287826824,-122.38938054168423,House,Entire home/apt,8,2.5,4.0,5.0,Real Bed,338.0,6,0.0,16,46,72,154,13,97.0,3,2.05,306.0,high price
126,20928,79450,1.0,100.0,t,2.0,Ballard,47.67360709682782,-122.39380285936103,House,Entire home/apt,2,1.0,1.0,1.0,Other,79.0,1,0.0,15,41,59,334,44,97.0,2,6.23,2155.0,high price
127,3344977,16884006,1.0,100.0,t,1.0,Ballard,47.669398692211644,-122.38925404053214,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,1,0.0,20,47,77,166,56,96.0,2,3.11,566.0,high price
128,7604621,39884676,1.0,100.0,f,1.0,Ballard,47.67217669776719,-122.39036168722622,Other,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,1,0.0,30,60,89,89,11,95.0,2,3.55,159.0,high price
129,3303978,16687781,2.0,100.0,t,1.0,Ballard,47.67349962278431,-122.38696357012668,House,Entire home/apt,2,1.0,1.0,1.0,Other,80.0,2,20.0,24,45,61,150,39,98.0,2,2.22,572.0,high price
130,7067082,25171396,2.0,100.0,t,1.0,Ballard,47.66934442551612,-122.38653914653787,Other,Private room,3,1.0,1.0,1.0,Real Bed,49.0,1,0.0,17,42,69,344,10,90.0,2,1.68,376.0,high price
131,3121829,4152568,3.0,100.0,f,1.0,Ballard,47.67192180151982,-122.38065681959446,House,Entire home/apt,4,2.5,3.0,2.0,Real Bed,100.0,1,0.0,0,0,0,240,6,90.0,2,0.34,1146.0,high price
132,2539881,12503146,2.0,100.0,f,1.0,Ballard,47.66934543707652,-122.3969734650869,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,79.0,1,0.0,0,0,0,2,4,85.0,1,0.2,680.0,high price
133,3678718,5776729,1.0,90.0,t,1.0,Ballard,47.66746397778186,-122.37825532356035,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,75.0,2,20.0,22,51,81,356,79,96.0,2,4.67,1005.0,high price
134,4694479,20069008,2.0,100.0,t,2.0,Ballard,47.671811973491344,-122.38898134331578,House,Private room,2,1.0,1.0,1.0,Real Bed,57.0,0,0.0,26,53,83,358,50,96.0,2,5.32,507.0,high price
135,6646843,34793330,1.0,100.0,f,1.0,Ballard,47.67082046273361,-122.37051108183849,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,2,10.0,9,38,68,340,28,89.0,2,5.79,216.0,high price
136,1364440,256203,3.0,63.0,f,1.0,Ballard,47.66373440372557,-122.36208010121663,Apartment,Private room,1,1.0,1.0,1.0,Other,55.0,1,0.0,30,60,90,365,20,100.0,2,0.68,1915.0,high price
137,1781873,2237228,2.0,100.0,f,1.0,Ballard,47.66759680332012,-122.36470165349674,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,96.0,2,20.0,30,60,90,179,57,92.0,3,2.56,1347.0,high price
138,4138423,129014,1.0,100.0,f,2.0,Ballard,47.67053238312327,-122.3653184658712,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,99.0,2,10.0,21,51,81,352,38,94.0,2,2.61,2055.0,high price
139,5562674,28840161,1.0,90.0,f,1.0,Ballard,47.66676677493285,-122.36882353054042,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,79.0,1,0.0,23,43,73,162,71,95.0,3,7.2,305.0,high price
140,1789341,3979528,2.0,100.0,f,5.0,Ballard,47.67235397537272,-122.36617489987724,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115.0,2,100.0,0,4,34,174,17,99.0,3,0.82,1165.0,high price
141,4672934,19993125,1.0,100.0,t,2.0,Ballard,47.665836865867455,-122.3701323090277,House,Entire home/apt,10,2.5,3.0,5.0,Real Bed,350.0,6,25.0,30,60,90,352,13,98.0,3,1.06,508.0,high price
142,4550099,15104715,,,f,1.0,Ballard,47.67433308471203,-122.37567798462509,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,295.0,5,50.0,0,0,0,0,3,93.0,3,0.22,610.0,high price
143,1198799,6428916,1.0,100.0,t,1.0,Ballard,47.67269173801665,-122.37355860934434,House,Private room,2,1.5,1.0,1.0,Real Bed,70.0,0,0.0,2,32,62,337,19,98.0,2,1.84,963.0,high price
144,5308429,7849723,2.0,100.0,t,1.0,Ballard,47.67529056125138,-122.3704740867495,House,Private room,2,1.0,1.0,1.0,Real Bed,53.0,1,0.0,0,0,28,168,18,99.0,1,1.65,887.0,high price
145,2769088,5067360,4.0,33.0,f,2.0,Ballard,47.66899339456252,-122.36286030212109,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,110.0,1,0.0,0,3,33,306,12,71.0,1,0.61,1056.0,high price
146,7603135,39549545,,,f,1.0,Ballard,47.66879474989718,-122.36161253562618,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,225.0,1,0.0,0,10,10,143,4,95.0,1,0.85,163.0,high price
147,9374365,6407320,1.0,100.0,f,4.0,Ballard,47.67388232209365,-122.37462627764069,House,Private room,2,1.5,1.0,1.0,Real Bed,35.0,2,10.0,12,23,51,326,7,97.0,3,3.96,964.0,high price
148,6106498,31684830,3.0,100.0,f,1.0,Ballard,47.66578734385211,-122.36199230817007,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,1,10.0,0,0,0,247,23,97.0,2,2.82,258.0,high price
149,9331449,6407320,1.0,100.0,f,4.0,Ballard,47.67228262980747,-122.37316164543348,Other,Private room,2,1.5,1.0,1.0,Real Bed,45.0,2,10.0,12,23,51,326,2,90.0,3,2.0,964.0,high price
150,8799162,46108145,2.0,100.0,f,1.0,Ballard,47.66835401382791,-122.36113882173048,House,Private room,2,1.0,1.0,1.0,Real Bed,79.0,1,0.0,30,60,89,89,0,0.0,1,0.0,88.0,high price
151,4317390,22414188,3.0,90.0,f,1.0,Ballard,47.66880846075268,-122.36626178965858,House,Entire home/apt,8,1.0,2.0,6.0,Real Bed,133.0,4,15.0,30,60,90,365,39,95.0,2,2.87,450.0,high price
152,3884851,19477023,2.0,100.0,t,1.0,Ballard,47.66832396294996,-122.37182116588184,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,65.0,1,0.0,30,60,90,365,64,96.0,2,3.86,518.0,high price
153,3155785,9484588,,,f,1.0,Ballard,47.67237240356582,-122.36284167727257,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,61.0,1,0.0,0,0,0,125,4,80.0,2,0.82,809.0,high price
154,9368517,48604323,2.0,100.0,f,2.0,Ballard,47.663882055531076,-122.36217494637009,House,Entire home/apt,4,2.0,3.0,3.0,Real Bed,200.0,1,0.0,0,0,0,30,0,0.0,1,0.0,56.0,high price
155,5643240,12036205,3.0,100.0,f,1.0,Ballard,47.67092865309486,-122.36678178087116,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,1,0.0,8,8,8,93,8,90.0,2,1.21,696.0,high price
156,5042014,18413215,1.0,100.0,f,2.0,Ballard,47.67261671354907,-122.37439272047213,House,Private room,1,1.0,1.0,1.0,Other,52.0,1,0.0,0,3,33,308,14,97.0,2,1.25,534.0,high price
157,7724630,26877490,,,f,1.0,Ballard,47.67271727544414,-122.3614171313138,Apartment,Private room,2,1.0,1.0,1.0,Other,50.0,1,15.0,0,0,0,126,1,100.0,1,0.3,341.0,high price
158,9449437,6407320,1.0,100.0,f,4.0,Ballard,47.672743361548726,-122.3731944887127,Other,Entire home/apt,8,2.5,4.0,4.0,Real Bed,275.0,8,10.0,0,0,0,232,0,0.0,3,0.0,964.0,high price
159,3053237,11580391,1.0,100.0,t,1.0,Ballard,47.664549212873595,-122.36820885545076,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,149.0,1,0.0,28,58,88,363,85,99.0,3,4.28,711.0,high price
160,8132347,3681393,3.0,88.0,f,2.0,Ballard,47.66658567122086,-122.3656518297328,House,Entire home/apt,8,2.0,2.0,4.0,Real Bed,199.0,5,10.0,0,0,0,270,0,0.0,1,0.0,1195.0,high price
161,63733,311363,2.0,100.0,f,1.0,Ballard,47.67171434029387,-122.36588759794857,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,89.0,2,0.0,28,45,75,164,125,97.0,2,2.18,1855.0,high price
162,2039149,5325329,2.0,97.0,f,9.0,Ballard,47.66686785296194,-122.36403130868251,House,Entire home/apt,10,2.0,3.0,3.0,Real Bed,225.0,8,40.0,17,42,58,124,121,91.0,3,5.15,1036.0,high price
163,227636,1187351,1.0,100.0,t,1.0,Ballard,47.66807053413411,-122.36208615998129,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,120.0,2,10.0,0,22,52,320,131,97.0,3,2.59,1567.0,high price
164,3689119,1375021,1.0,100.0,t,1.0,Ballard,47.672123685466175,-122.36500937361328,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,1,0.0,30,60,90,365,49,98.0,1,2.85,1520.0,high price
165,1179538,6407320,1.0,100.0,f,4.0,Ballard,47.67358404078293,-122.37381429203026,House,Private room,4,1.5,1.0,2.0,Real Bed,80.0,4,10.0,12,23,51,326,2,100.0,3,1.3,964.0,high price
166,6823781,35742272,1.0,100.0,f,1.0,Ballard,47.66337838362958,-122.36469149710264,House,Entire home/apt,3,1.0,1.0,3.0,Real Bed,89.0,2,10.0,24,49,49,324,28,95.0,3,4.29,204.0,high price
167,2284536,129014,1.0,100.0,f,2.0,Ballard,47.66934138807211,-122.36626412798002,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,99.0,2,10.0,21,49,75,348,111,92.0,2,4.89,2055.0,high price
168,5143441,179626,1.0,100.0,t,2.0,Ballard,47.66493715631803,-122.36167965105034,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,110.0,2,25.0,16,43,72,345,49,97.0,1,4.51,1990.0,high price
169,5749958,3751963,3.0,100.0,f,1.0,Ballard,47.66884466698575,-122.36837930645352,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,180.0,4,30.0,9,14,14,60,28,96.0,2,3.4,1188.0,high price
170,9116815,276239,2.0,100.0,f,1.0,Ballard,47.66501670356925,-122.36470709008397,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,150.0,1,0.0,2,32,62,337,0,0.0,1,0.0,1890.0,high price
171,7731836,8739320,3.0,60.0,f,1.0,Ballard,47.668937521955044,-122.3733392272172,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,70.0,1,0.0,21,39,56,56,3,100.0,1,3.0,847.0,high price
172,10262971,4933168,3.0,80.0,f,2.0,Ballard,47.66597002223229,-122.36863925023113,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,1,0.0,30,60,90,365,0,0.0,1,0.0,1067.0,high price
173,1407502,6136210,,,f,1.0,Ballard,47.67431327427621,-122.3679688358834,House,Private room,1,1.0,1.0,1.0,Real Bed,75.0,1,0.0,30,60,90,365,9,89.0,3,0.47,981.0,high price
174,8817038,3656709,1.0,100.0,f,1.0,Ballard,47.66520903071561,-122.36245654108221,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,85.0,4,10.0,3,25,48,114,12,97.0,1,5.22,1197.0,high price
175,4449303,19993125,1.0,100.0,t,2.0,Ballard,47.6644454546346,-122.37017098093241,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,1,25.0,20,44,72,85,50,95.0,3,5.02,508.0,high price
176,8255615,15178583,1.0,100.0,f,1.0,Ballard,47.6668216771774,-122.36293667267698,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,90.0,1,0.0,25,55,85,174,3,100.0,1,0.85,120.0,high price
177,4053092,9995182,3.0,100.0,t,1.0,Ballard,47.671222429825924,-122.3636868946413,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,1,0.0,10,37,67,342,24,98.0,1,1.58,782.0,high price
178,6886633,24786046,1.0,100.0,f,1.0,Ballard,47.66365549017706,-122.36694111938831,Other,Entire home/apt,2,1.0,0.0,1.0,Other,75.0,1,10.0,27,57,86,361,81,95.0,2,12.15,387.0,high price
179,8820414,4855968,3.0,100.0,t,1.0,Ballard,47.67548902955034,-122.36751450938364,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,80.0,1,0.0,0,0,0,247,0,0.0,1,0.0,1073.0,high price
180,3052151,5067360,4.0,33.0,f,2.0,Ballard,47.66688717008992,-122.36466408857248,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,1,0.0,25,55,85,360,19,85.0,1,0.98,1056.0,high price
181,2339333,11850640,,,f,1.0,Ballard,47.673571182372754,-122.36427426098558,House,Entire home/apt,8,3.5,4.0,4.0,Real Bed,350.0,1,0.0,0,0,0,131,6,100.0,2,0.95,702.0,high price
182,1618842,8612866,1.0,100.0,t,1.0,Ballard,47.665244637681454,-122.37040951426208,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,95.0,2,20.0,3,21,49,313,115,99.0,2,4.79,853.0,high price
183,888967,4405122,2.0,100.0,t,2.0,Ballard,47.6716795637434,-122.36538980595968,House,Private room,2,1.0,1.0,1.0,Real Bed,90.0,1,0.0,30,60,90,179,72,99.0,1,2.14,1116.0,high price
184,380950,287962,3.0,100.0,f,4.0,Ballard,47.66624016921079,-122.36091774648482,House,Entire home/apt,12,2.0,4.0,5.0,Real Bed,435.0,9,20.0,0,0,0,205,12,84.0,3,0.28,1876.0,high price
185,8097708,31148752,2.0,99.0,f,354.0,Ballard,47.670912424406396,-122.36559953129215,House,Entire home/apt,6,1.5,3.0,3.0,Real Bed,250.0,1,0.0,30,60,90,365,1,100.0,3,0.25,266.0,high price
186,5671843,18413215,1.0,100.0,f,2.0,Ballard,47.670987024427255,-122.37514055469671,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,1,0.0,23,53,83,358,31,95.0,2,3.31,534.0,high price
187,904057,4678869,1.0,100.0,t,1.0,Ballard,47.66539135407782,-122.36609876373974,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,95.0,2,10.0,8,14,38,258,125,97.0,3,3.57,1087.0,high price
188,7161725,21015753,1.0,100.0,f,2.0,Ballard,47.67342403072462,-122.37423278945565,Other,Private room,3,1.0,1.0,2.0,Real Bed,110.0,2,25.0,1,4,34,309,7,97.0,2,1.24,485.0,high price
189,9587410,26498368,1.0,100.0,f,1.0,Ballard,47.67155243448253,-122.36763330550473,House,Private room,3,1.0,1.0,2.0,Real Bed,50.0,1,0.0,28,56,86,361,2,100.0,1,2.0,348.0,high price
190,9202380,2067157,1.0,100.0,f,1.0,Ballard,47.66338811065872,-122.36137836276785,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,95.0,2,0.0,24,54,84,358,0,0.0,1,0.0,1370.0,high price
191,2238105,7727480,2.0,100.0,f,1.0,Ballard,47.663364978177384,-122.36246852511681,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,1,0.0,1,1,1,206,62,97.0,2,2.7,893.0,high price
192,9545766,12851001,3.0,100.0,f,1.0,Ballard,47.670761346005534,-122.37109503400879,House,Private room,2,1.0,1.0,2.0,Real Bed,89.0,1,0.0,30,60,90,365,0,0.0,1,0.0,669.0,high price
193,2441908,12483454,1.0,100.0,t,1.0,Ballard,47.6759157416881,-122.37047360265642,House,Entire home/apt,5,1.0,1.0,3.0,Real Bed,116.0,4,10.0,23,50,58,289,74,98.0,1,3.3,681.0,high price
194,9367465,48604323,2.0,100.0,f,2.0,Ballard,47.66365131127364,-122.36208177882679,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,2,10.0,3,7,31,300,1,100.0,1,0.86,56.0,high price
195,3031415,5325329,2.0,97.0,f,9.0,Ballard,47.66525243324793,-122.36192069117308,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,275.0,8,40.0,10,20,20,21,107,95.0,3,5.63,1036.0,high price
196,843812,4405122,2.0,100.0,t,2.0,Ballard,47.671334420188046,-122.3657976203187,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,180.0,1,0.0,0,0,5,5,10,96.0,2,0.29,1116.0,high price
197,3835995,19756727,1.0,100.0,t,1.0,Ballard,47.67307821308785,-122.36414012428024,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,97.0,1,0.0,24,51,81,353,155,96.0,1,9.14,513.0,high price
198,9732638,19984963,1.0,100.0,f,1.0,Ballard,47.66678534880826,-122.36675142388303,Other,Entire home/apt,5,3.0,2.0,2.0,Real Bed,200.0,4,25.0,0,3,33,308,0,0.0,2,0.0,509.0,high price
199,3768745,19311504,2.0,100.0,t,1.0,Queen Anne,47.631843037300854,-122.34512350364072,House,Private room,2,1.0,1.0,1.0,Real Bed,120.0,1,0.0,30,60,90,361,15,100.0,1,2.27,521.0,high price
200,3975434,6307839,3.0,100.0,f,1.0,Queen Anne,47.62812030680687,-122.34875209868713,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,109.0,2,50.0,30,60,89,89,17,96.0,1,1.04,970.0,high price
201,5620928,15543526,1.0,100.0,f,1.0,Queen Anne,47.64359973376293,-122.34462988872022,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,115.0,1,0.0,30,60,90,365,13,92.0,1,1.86,600.0,high price
202,7381677,38669130,1.0,100.0,t,1.0,Queen Anne,47.628894791967326,-122.34757144638263,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,199.0,2,35.0,8,8,8,102,13,97.0,3,2.52,172.0,high price
203,5487934,13546801,3.0,75.0,f,2.0,Queen Anne,47.63899882105632,-122.34357393149686,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,150.0,1,0.0,30,60,90,287,2,100.0,2,0.26,649.0,high price
204,9028447,2704826,2.0,80.0,f,1.0,Queen Anne,47.6395008262331,-122.34330388773458,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,1,0.0,30,60,90,365,1,0.0,2,1.0,1292.0,high price
205,757840,3991908,2.0,90.0,t,1.0,Queen Anne,47.63152635962671,-122.35628277607007,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,250.0,1,0.0,8,30,53,303,98,98.0,2,2.56,1164.0,high price
206,8848403,46243391,1.0,100.0,f,2.0,Queen Anne,47.64017716917174,-122.3465226351422,Apartment,Shared room,2,1.0,1.0,1.0,Other,39.0,1,0.0,30,60,90,365,2,100.0,1,2.0,86.0,high price
207,7430926,32052651,1.0,100.0,f,1.0,Queen Anne,47.64290503084548,-122.34670499078108,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,69.0,3,30.0,14,32,58,311,28,90.0,3,5.92,252.0,high price
208,7021544,31366898,1.0,100.0,f,6.0,Queen Anne,47.64075557421937,-122.34287656419664,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,145.0,4,10.0,0,0,23,112,17,91.0,3,3.15,263.0,high price
209,1323446,7053059,2.0,90.0,t,1.0,Queen Anne,47.635444558821725,-122.35551660487094,Apartment,Entire home/apt,5,1.0,1.0,4.0,Real Bed,98.0,2,25.0,2,25,51,326,139,97.0,2,4.59,926.0,high price
210,3925573,20338511,2.0,100.0,f,1.0,Queen Anne,47.64269717164262,-122.3436911432716,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,130.0,1,0.0,0,0,0,2,5,100.0,3,0.32,501.0,high price
211,8723086,45781945,1.0,100.0,f,1.0,Queen Anne,47.63892300956726,-122.34282687028394,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85.0,0,0.0,20,50,80,201,15,96.0,2,5.0,91.0,high price
212,781474,4122018,1.0,100.0,f,3.0,Queen Anne,47.64291211246454,-122.34468331995241,Other,Entire home/apt,1,1.0,1.0,1.0,Real Bed,85.0,1,0.0,30,60,89,89,1,90.0,2,0.03,1149.0,high price
213,9812439,31366898,1.0,100.0,f,6.0,Queen Anne,47.639345860060956,-122.34313235161407,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,73.0,1,0.0,18,48,77,77,0,0.0,3,0.0,263.0,high price
214,3401644,106721,2.0,100.0,f,1.0,Queen Anne,47.63507292926039,-122.35459413199024,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,4,50.0,0,0,20,20,5,88.0,2,0.31,2094.0,high price
215,10036903,51433714,1.0,100.0,f,1.0,Queen Anne,47.62857355428276,-122.35590915697244,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,85.0,1,0.0,23,53,83,111,0,0.0,3,0.0,20.0,high price
216,5310193,27508753,2.0,100.0,f,1.0,Queen Anne,47.63793825819439,-122.35072564856766,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,190.0,1,0.0,1,3,3,128,3,93.0,3,0.6,328.0,high price
217,5308875,11358129,2.0,100.0,t,1.0,Queen Anne,47.62930930813364,-122.34413623476452,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,68.0,1,0.0,4,34,52,320,17,94.0,2,2.88,718.0,high price
218,5052459,26032511,1.0,83.0,t,2.0,Queen Anne,47.63050640341463,-122.34502206933223,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,149.0,2,0.0,14,37,53,157,31,96.0,2,3.08,356.0,high price
219,7228499,5325329,2.0,97.0,f,9.0,Queen Anne,47.63021399726569,-122.34761508910965,House,Entire home/apt,10,2.0,2.0,5.0,Real Bed,349.0,1,0.0,19,42,64,152,34,92.0,3,7.18,1036.0,high price
220,7651653,9423731,1.0,100.0,f,2.0,Queen Anne,47.62954816309299,-122.3465965676034,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,105.0,1,0.0,1,1,1,131,1,100.0,3,0.54,812.0,high price
221,1494986,316200,1.0,100.0,t,4.0,Queen Anne,47.63376670078833,-122.34461541236195,Apartment,Entire home/apt,4,1.5,1.0,2.0,Real Bed,145.0,2,10.0,22,52,78,324,10,100.0,3,0.35,1850.0,high price
222,1783382,9361239,,,f,1.0,Queen Anne,47.6344416386719,-122.343784147235,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,1,10.0,17,47,77,352,15,98.0,2,0.61,815.0,high price
223,7513198,12456569,,,f,1.0,Queen Anne,47.63211912885084,-122.34681925491051,Other,Entire home/apt,4,2.0,2.0,1.0,Real Bed,275.0,3,75.0,0,0,0,139,1,100.0,2,0.21,682.0,high price
224,8308316,3792761,1.0,100.0,f,5.0,Queen Anne,47.63043465175436,-122.35017116506448,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,165.0,1,0.0,0,4,33,294,7,97.0,2,1.98,1184.0,high price
225,9694921,3787979,1.0,100.0,f,2.0,Queen Anne,47.63840683612418,-122.34407700488278,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,196.0,5,25.0,5,20,44,47,1,100.0,1,1.0,1184.0,high price
226,2472850,2840320,,,f,1.0,Queen Anne,47.629003872340526,-122.34382334831317,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,195.0,1,0.0,30,60,90,365,28,82.0,3,1.41,1278.0,high price
227,5487522,13546801,3.0,75.0,f,2.0,Queen Anne,47.63935866753714,-122.34402874897694,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,200.0,2,10.0,30,60,89,89,7,89.0,2,0.73,649.0,high price
228,4016650,238431,1.0,100.0,t,1.0,Queen Anne,47.640119720750725,-122.34452981345041,House,Private room,2,1.5,1.0,1.0,Real Bed,90.0,1,0.0,29,59,88,88,36,97.0,3,3.48,1934.0,high price
229,10229434,21616710,1.0,100.0,f,1.0,Queen Anne,47.638157777568814,-122.34415740858152,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,100.0,1,0.0,27,57,87,362,0,0.0,1,0.0,470.0,high price
230,3479241,15893988,3.0,50.0,f,1.0,Queen Anne,47.63987162110587,-122.34183446186633,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,125.0,1,25.0,0,12,42,317,16,92.0,2,0.92,591.0,high price
231,5848400,430709,3.0,88.0,f,36.0,Queen Anne,47.63214523371973,-122.35064869111656,House,Entire home/apt,8,1.5,3.0,5.0,Real Bed,250.0,1,0.0,19,19,26,301,4,90.0,3,0.5,1763.0,high price
232,6077760,21288637,1.0,100.0,t,1.0,Queen Anne,47.634532624200055,-122.34379009996228,House,Private room,2,1.5,1.0,1.0,Real Bed,130.0,1,0.0,24,54,84,359,23,98.0,2,2.92,478.0,high price
233,4642956,24038354,2.0,100.0,f,1.0,Queen Anne,47.629947433277685,-122.35138796733871,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,209.0,2,25.0,30,60,90,365,1,100.0,2,0.1,408.0,high price
234,1167507,6393323,1.0,100.0,t,1.0,Queen Anne,47.6319214282471,-122.34852025483623,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110.0,2,20.0,1,31,61,336,61,97.0,3,1.93,965.0,high price
235,6044106,31366898,1.0,100.0,f,6.0,Queen Anne,47.64154276225782,-122.34466124326784,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,90.0,0,0.0,25,55,84,84,50,96.0,3,5.91,263.0,high price
236,1799255,9435135,3.0,83.0,f,1.0,Queen Anne,47.638129028014404,-122.35237403416494,House,Private room,2,1.0,1.0,1.0,Real Bed,90.0,1,0.0,27,57,87,362,55,97.0,1,2.29,811.0,high price
237,8941768,3022709,2.0,100.0,f,2.0,Queen Anne,47.63279987984936,-122.34655790024463,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,2,0.0,13,43,73,348,1,100.0,1,0.59,1261.0,high price
238,6569950,34363282,,,f,1.0,Queen Anne,47.630826689711036,-122.35622983326977,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,1,0.0,0,0,0,196,1,100.0,1,0.2,222.0,high price
239,7733192,24633415,1.0,100.0,t,4.0,Queen Anne,47.63275639899965,-122.34698651876323,House,Entire home/apt,8,3.5,3.0,3.0,Real Bed,749.0,4,45.0,30,57,87,359,12,100.0,2,2.67,392.0,high price
240,9215782,23551180,2.0,100.0,f,1.0,Queen Anne,47.628464839124966,-122.3465480894033,Other,Entire home/apt,4,2.0,2.0,2.0,Real Bed,115.0,1,0.0,3,3,3,3,2,100.0,3,1.71,420.0,high price
241,5175631,17039361,2.0,100.0,t,1.0,Queen Anne,47.642369172573645,-122.34408644762196,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,165.0,2,20.0,23,53,83,347,26,98.0,3,2.57,563.0,high price
242,6315614,27215994,2.0,100.0,f,1.0,Queen Anne,47.629387695545795,-122.34592466867242,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,109.0,1,0.0,0,0,0,216,0,0.0,1,0.0,334.0,high price
243,9134193,47573170,1.0,100.0,f,1.0,Queen Anne,47.636855033869885,-122.35687346223659,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,80.0,1,0.0,0,0,0,43,1,100.0,2,1.0,69.0,high price
